DateID,MarketID,CustomerID,CatID,ProductID,Sales
20151211,107,1298,202,932,49.632
20151111,107,1025,202,935,896.99
20180307,107,1190,202,937,273.896
20180212,107,1311,202,962,294.62
20161112,107,1315,202,968,46.344
20170409,107,1325,202,980,62.376
20150212,107,1390,202,1001,16.464
20150711,107,1433,202,1028,26.046
20171106,107,1306,202,1047,1.344
20171106,107,1306,202,1048,8.272
20150907,107,1432,202,1065,14.352
20160207,107,1357,202,1067,32.784
20160604,107,1361,202,1073,9.648
20160604,107,1361,202,1074,7.968
20160204,107,1386,202,1119,32.192
20180406,107,1352,202,1142,6.37
20160705,107,1099,202,1149,15.936
20151111,107,1025,202,1161,67.56
20180902,107,1422,202,1173,252.784
20151111,107,1025,202,1176,1.234
20181211,107,1048,202,1181,30.56
20151209,107,1430,202,1185,5.18
20150109,107,1434,202,1190,3.648
20151111,107,1025,202,1214,262.336
20150907,107,1432,202,1217,10.368
20170111,107,1447,202,1219,111.672
20181004,107,1464,202,1244,10.368
20170303,107,1489,202,1302,42.784
20170409,107,1325,202,1311,3.912
20180712,107,1069,202,1323,3.552
20160106,107,1495,202,1341,5.728
20160106,107,1495,202,1342,42.24
20170303,107,1209,202,590,36.6
20181108,107,1460,202,1276,29.664
20181108,107,1460,202,946,9.184
20181108,107,1460,202,1073,12.864
20160204,107,1427,202,1356,9.156
20160205,107,1508,202,920,8.856
20180710,107,1516,202,1373,4.24
20160807,107,1395,202,1376,21.12
20180507,107,1523,202,635,11.394
20180507,107,1523,202,1386,15.552
20180507,107,1523,202,1387,31.104
20180507,107,1523,202,673,6.316
20170511,107,1118,202,554,3.564
20170511,107,1118,202,970,12.588
20160907,107,1391,202,1392,48.632
20170410,107,1039,202,1395,59.752
20170809,107,1018,202,326,70.368
20160509,107,1463,202,1364,16.27
20160509,107,1463,202,1202,69.12
20160509,107,1463,202,1421,4.47
20170609,107,1538,202,816,10.784
20160811,107,1544,202,355,10.476
20170509,107,1429,202,651,62.79
20170509,107,1429,202,1292,28.44
20180605,107,1480,202,882,11.06
20180605,107,1480,202,1452,772.68
20181105,107,1237,202,1453,5.248
20181105,107,1237,202,389,74.416
20181105,107,1237,202,1404,6.848
20150711,107,1006,202,1465,1.476
20150711,107,1006,202,1466,40.712
20160704,107,1520,202,1471,463.248
20180910,107,1248,202,719,67.144
20160301,107,1581,202,1314,7.056
20170303,107,1220,202,1516,3930.072
20170303,107,1220,202,1306,2.304
20180408,107,1543,202,882,3.318
20150709,107,1233,202,576,2.92
20150709,107,1233,202,1365,21.864
20150809,107,1591,202,784,17.904
20150809,107,1591,202,370,182.112
20180403,107,1592,202,841,89.568
20170609,107,1152,202,1102,41.92
20180906,107,1508,202,1299,720.76
20170509,107,1597,202,1537,25.92
20170509,107,1597,202,438,15.808
20170509,107,1597,202,1538,10.368
20180608,107,1603,202,1463,115.296
20151211,107,1478,202,1563,2.672
20151211,107,1478,202,1286,16.656
20151211,107,1478,202,428,36.288
20170511,107,1225,202,838,11.84
20170810,107,1615,202,1058,60.144
20151107,107,1345,202,1259,10.368
20160508,107,1453,202,944,33.488
20160508,107,1453,202,1202,23.04
20160508,107,1453,202,1255,1.362
20180508,107,1418,202,1631,151.056
20180909,107,1636,202,1644,9.856
20180403,107,1283,202,1658,2.464
20180403,107,1283,202,1120,8.72
20160810,107,1388,202,1236,3.44
20150606,107,1500,202,925,100.24
20180502,107,1512,202,1271,243.992
20180502,107,1512,202,1262,7.12
20180809,107,1347,202,622,42.616
20180809,107,1347,202,798,45.92
20180809,107,1347,202,470,20.736
20180212,107,1659,202,1579,12.16
20170509,107,1430,202,776,93.456
20180112,107,1358,202,1127,10.368
20181112,107,1330,202,1711,1.392
20170311,107,1339,202,961,9.248
20170108,107,1671,202,372,19.648
20150405,107,1187,202,1735,37.84
20150405,107,1187,202,1736,5.472
20150303,107,1585,202,962,176.772
20150912,107,1653,202,927,10.688
20150912,107,1653,202,1752,237.096
20181109,107,1440,202,1124,10.272
20181109,107,1440,202,1572,1.556
20151010,107,1687,202,971,11.98
20151010,107,1687,202,556,0.898
20180708,107,1262,202,487,118.16
20150701,107,1690,202,1421,10.43
20180207,107,1550,202,492,163.96
20180207,107,1550,202,1544,5.232
20180206,107,1254,202,1767,10.688
20180312,107,1469,202,923,10.368
20170205,107,1302,202,1533,18.936
20170205,107,1302,202,1326,12.672
20170205,107,1302,202,777,5.04
20160711,107,1681,202,768,76.64
20180409,107,1237,202,414,30.384
20150103,107,1354,202,1738,18.84
20150103,107,1354,202,602,129.552
20150301,107,1592,202,1227,16.448
20170701,107,1251,202,720,25.92
20180101,107,1700,202,606,454.56
20180101,107,1700,202,1664,12.736
20180101,107,1700,202,1462,6.47
20180101,107,1700,202,474,13.748
20180101,107,1700,202,359,15.224
20170112,107,1588,202,822,11.648
20180310,107,1222,202,814,20.64
20160602,107,1691,202,728,2.934
20160602,107,1691,202,1789,670.752
20170711,107,1139,202,1754,314.088
20150310,107,1464,202,1226,4.344
20150310,107,1464,202,1679,4.928
20150310,107,1464,202,1795,1.788
20150310,107,1464,202,1796,15.072
20150103,107,1537,202,1007,137.352
20151207,107,1511,202,887,3.488
20151207,107,1511,202,1664,22.288
20151207,107,1511,202,927,16.032
20160512,107,1696,202,1161,45.04
20180201,107,1691,202,890,31.744
20180201,107,1691,202,1811,5.432
20180201,107,1691,202,1266,372.144
20161211,107,1672,202,849,64.784
20161211,107,1672,202,377,15.552
20161211,107,1672,202,1104,223.888
20150309,107,1147,202,1541,7.68
20170803,107,1160,202,1676,8.856
20170803,107,1160,202,1822,146.352
20170304,107,1522,202,503,10.272
20181201,107,1071,202,702,760.98
20161205,107,1414,202,667,127.904
20170209,107,1428,202,1284,8.608
20171206,107,1645,202,1119,64.384
20171206,107,1645,202,1438,11.264
20171206,107,1645,202,1386,15.552
20171206,107,1645,202,480,67.536
20171206,107,1645,202,1667,1.524
20170207,107,1606,202,1127,41.472
20160103,107,1687,202,992,55.328
20150204,107,1585,202,418,26.72
20150204,107,1585,202,1633,33.488
20170905,107,1093,202,821,856.656
20170905,107,1093,202,845,13.184
20170905,107,1093,202,1493,48.784
20170905,107,1093,202,1846,76.64
20170905,107,1093,202,1602,18.528
20180611,107,1503,202,982,1.248
20181210,107,1449,202,1686,10.368
20160711,107,1501,202,1123,23.64
20160711,107,1501,202,1518,84.784
20160711,107,1501,202,829,32.06
20160711,107,1501,202,1859,177.648
20160211,107,1107,202,1051,29.372
20180411,107,1475,202,1079,7.536
20180411,107,1475,202,1152,1.408
20180411,107,1475,202,1185,4.144
20180411,107,1475,202,506,52.752
20180203,107,1515,202,726,0.556
20180603,107,1502,202,1644,4.928
20180603,107,1502,202,601,63.488
20180210,107,1148,202,359,15.224
20180210,107,1148,202,1881,21.984
20180611,107,1492,202,386,18.16
20170212,107,1674,202,503,30.816
20160608,107,1734,202,494,35.52
20160608,107,1734,202,546,6.23
20160608,107,1734,202,1535,56.704
20180805,107,1072,202,1151,41.472
20170512,108,1012,202,329,407.976
20181012,108,1084,202,339,324.9
20170612,108,1407,202,370,189.7
20160406,108,1293,202,383,9.26
20170612,108,1407,202,393,35.89
20180110,108,1105,202,419,19.44
20170311,108,1042,202,422,8.82
20170711,108,1054,202,447,27.68
20170612,108,1407,202,449,47.208
20160602,108,1068,202,500,5.28
20180509,108,1070,202,512,2.78
20150107,108,1079,202,536,19.92
20160712,108,1121,202,545,2.61
20161107,108,1354,202,547,98.352
20180311,108,1088,202,552,139.86
20160609,108,1327,202,565,6.096
20160112,108,1095,202,574,55.424
20180110,108,1105,202,597,91.84
20180110,108,1105,202,598,81.088
20180807,108,1271,202,598,23.168
20160712,108,1121,202,627,3.96
20150302,108,1259,202,634,83.84
20180807,108,1271,202,640,786.48
20170612,108,1407,202,664,59.808
20150812,108,1486,202,667,45.68
20161107,108,1354,202,757,29.97
20151108,108,1206,202,797,40.97
20151108,108,1206,202,798,22.96
20150302,108,1259,202,882,13.272
20170904,108,1266,202,891,35.352
20160112,108,1327,202,894,13.9
20160406,108,1293,202,920,7.38
20180512,108,1451,202,982,14.976
20171012,108,1119,202,997,153.552
20171012,108,1119,202,998,65.34
20171012,108,1119,202,999,123.92
20171012,108,1119,202,1000,35.1
20180512,108,1451,202,1048,24.816
20170807,108,1209,202,1073,19.296
20180111,108,1042,202,1079,25.12
20180211,108,1104,202,1132,23.85
20170612,108,1407,202,1145,248.08
20151207,108,1041,202,1152,11.264
20181012,108,1084,202,1206,18.24
20150908,108,1064,202,1273,2060.744
20180210,108,1423,202,438,8.94
20181105,108,1509,202,804,37.44
20181105,108,1509,202,1058,37.59
20181105,108,1509,202,1364,26.032
20181106,108,1259,202,977,37.94
20181106,108,1259,202,499,18.288
20181106,108,1259,202,856,102.96
20180109,108,1528,202,1251,22.92
20180807,108,1541,202,1430,86.376
20180807,108,1541,202,632,18.24
20180807,108,1541,202,1208,13.12
20160208,108,1549,202,1106,6.368
20180109,108,1146,202,1262,7.58
20181211,108,1194,202,1455,9.96
20181211,108,1194,202,1456,9.21
20181211,108,1194,202,1457,27.93
20150809,108,1507,202,1298,5.88
20150809,108,1507,202,414,303.84
20150809,108,1507,202,1130,485.88
20150410,108,1376,202,1368,29.24
20150703,108,1573,202,1487,17.94
20150703,108,1573,202,849,242.94
20151005,108,1258,202,1515,158.13
20150703,108,1506,202,1291,107.648
20181006,108,1241,202,1110,11.56
20181006,108,1241,202,1366,15.58
20181011,108,1521,202,1539,26.352
20171106,108,1172,202,451,14.62
20171106,108,1172,202,1092,53.984
20160511,108,1026,202,1578,98.352
20161009,108,1223,202,1573,353.88
20181211,108,1248,202,438,18.24
20181211,108,1248,202,359,76.12
20181109,108,1635,202,1402,19.44
20181109,108,1635,202,1244,71.28
20181109,108,1635,202,1273,1471.96
20161205,108,1530,202,1190,14.592
20171005,108,1539,202,1015,11.96
20171209,108,1042,202,916,10.47
20171209,108,1042,202,1437,11.07
20171209,108,1042,202,1462,20.704
20160112,108,1656,202,1038,32.4
20160112,108,1656,202,1532,146.73
20160112,108,1656,202,341,114.2
20171205,108,1583,202,1297,54.9
20180112,108,1009,202,1633,41.86
20170206,108,1458,202,1709,30.18
20170206,108,1458,202,1670,51.648
20170206,108,1458,202,1727,11.232
20181011,108,1139,202,1743,400.8
20181011,108,1139,202,1430,28.792
20170809,108,1214,202,1749,30.87
20161210,108,1452,202,581,81.96
20150405,108,1698,202,717,57.68
20170710,108,1679,202,1191,93.36
20150712,108,1349,202,1115,269.36
20181208,108,1504,202,1802,192.16
20181208,108,1504,202,1366,46.74
20181208,108,1504,202,1804,100.704
20180311,108,1564,202,958,18.368
20180905,108,1554,202,1501,147.92
20180905,108,1554,202,1817,104.28
20180905,108,1554,202,1691,66.96
20171009,108,1212,202,1437,7.38
20171009,108,1212,202,554,14.256
20171009,108,1212,202,775,81.98
20171009,108,1212,202,1587,39.624
20180112,108,1566,202,1106,15.92
20180112,108,1566,202,1621,541.24
20160504,108,1635,202,1853,23.84
20180109,108,1304,202,924,314.6
20170209,108,1056,202,1416,65.94
20181206,108,1725,202,1866,19.44
20180308,108,1307,202,1870,16.06
20180709,108,1210,202,1186,25.98
20170506,108,1027,202,479,61.38
20180306,108,1135,202,395,136.26
20180512,108,1733,202,1051,83.92
20180512,108,1733,202,1430,172.752
20180512,108,1733,202,820,9.296
20180807,108,1147,202,372,52.76
20151111,108,1306,202,307,22.98
20151111,108,1306,202,1128,2033.584
20150703,108,1687,202,1892,20.65
20150703,108,1687,202,581,204.9
20170107,108,1418,202,982,2.496
20160309,118,1032,202,395,36.336
20160309,118,1032,202,396,666.248
20160309,118,1032,202,397,52.512
20160111,118,1035,202,402,3.168
20170109,118,1096,202,438,16.688
20180607,118,1060,202,474,2.946
20180607,118,1060,202,475,16.056
20160310,118,1306,202,480,15.008
20161107,118,1316,202,512,11.12
20171109,118,1078,202,533,8.448
20180611,118,1482,202,552,47.952
20180412,118,1374,202,554,5.346
20150604,118,1102,202,592,10.304
20160307,118,1132,202,642,6.72
20151110,118,1290,202,657,281.904
20160504,118,1500,202,657,563.808
20180209,118,1141,202,658,12.192
20150501,118,1247,202,676,19.536
20181003,118,1208,202,697,5.248
20150604,118,1163,202,701,44.91
20170309,118,1164,202,702,1141.47
20170905,118,1265,202,708,9.344
20161107,118,1316,202,726,2.502
20160504,118,1500,202,758,10.428
20150108,118,1349,202,769,5.68
20170506,118,1196,202,776,124.608
20170506,118,1196,202,777,7.56
20180909,118,1204,202,788,3.036
20180909,118,1204,202,789,4.503
20180909,118,1204,202,790,4.672
20150709,118,1275,202,849,64.784
20171205,118,1338,202,856,82.368
20151110,118,1290,202,859,201.432
20160410,118,1237,202,867,20.736
20170905,118,1265,202,890,79.36
20160911,118,1267,202,892,11.352
20181012,118,1276,202,901,10.368
20150909,118,1095,202,901,15.552
20161107,118,1316,202,948,6.48
20180112,118,1322,202,984,104.68
20170109,118,1096,202,989,30.48
20170206,118,1213,202,1130,64.784
20161206,118,1410,202,1151,20.736
20180912,118,1181,202,1208,2.624
20181006,118,1450,202,1225,40.032
20160312,118,1226,202,1227,16.448
20170509,118,1116,202,1270,9.555
20160504,118,1500,202,1333,98.112
20150311,118,1499,202,1346,286.344
20180112,118,1373,202,1366,37.392
20180709,118,1512,202,1368,29.24
20180709,118,1512,202,1217,15.552
20180709,118,1512,202,1369,4.896
20160512,118,1513,202,598,26.064
20170312,118,1300,202,1377,394.816
20170312,118,1300,202,521,18.192
20180311,118,1395,202,1389,11.673
20160507,118,1534,202,712,38.976
20180212,118,1537,202,427,631.176
20171006,118,1546,202,1437,23.616
20160305,118,1498,202,1446,59.904
20160305,118,1498,202,1447,23.696
20160305,118,1498,202,1448,7.968
20160305,118,1498,202,477,18.2
20160305,118,1498,202,805,76.752
20160709,118,1576,202,1497,9.522
20160709,118,1576,202,1094,4.923
20160711,118,1115,202,590,24.4
20170304,118,1324,202,1501,99.846
20160503,118,1250,202,747,2.556
20150512,118,1596,202,711,348.488
20150512,118,1596,202,602,172.736
20160409,118,1243,202,1552,7.656
20180211,118,1602,202,1345,20.136
20180211,118,1602,202,1554,8.856
20180412,118,1067,202,745,13.392
20180412,118,1067,202,1557,23.92
20170401,118,1084,202,629,4.672
20170401,118,1084,202,811,104.58
20160704,118,1475,202,1604,11.736
20180707,118,1542,202,428,15.552
20180707,118,1542,202,1615,13.392
20160504,118,1053,202,1100,23.904
20160708,118,1486,202,763,106.8
20150610,118,1376,202,482,83.92
20170710,118,1645,202,1644,4.928
20170803,118,1188,202,685,5.984
20170910,118,1648,202,1633,19.136
20170707,118,1649,202,1666,10.08
20170707,118,1649,202,1667,5.715
20170707,118,1649,202,1079,9.42
20181103,118,1673,202,1578,12.294
20181103,118,1673,202,1722,43.28
20180405,118,1674,202,1718,2.202
20180405,118,1674,202,828,9.396
20180901,118,1230,202,1271,274.491
20161002,118,1596,202,968,77.24
20181004,118,1061,202,1025,195.104
20151005,118,1399,202,745,22.32
20170509,118,1479,202,842,7.872
20180106,118,1614,202,1621,324.744
20150912,118,1129,202,316,30.672
20180305,118,1706,202,826,26.388
20180305,118,1706,202,929,64.2
20180305,118,1706,202,1008,8
20170603,118,1490,202,1255,2.043
20180904,118,1508,202,673,37.896
20180904,118,1508,202,1214,65.584
20160706,118,1714,202,1356,18.312
20160706,118,1714,202,1259,25.92
20160706,118,1714,202,1563,8.016
20180912,118,1539,202,1210,11.088
20160103,118,1287,202,1830,3.552
20180812,118,1054,202,452,13.248
20180112,118,1113,202,1455,15.936
20180112,118,1113,202,499,8.001
20170504,118,1650,202,1646,769.184
20181012,118,1323,202,1412,3.273
20161011,118,1585,202,731,577.584
20170706,118,1726,202,1235,9.648
20150511,118,1269,202,826,13.194
20150511,118,1269,202,878,1080.096
20171208,118,1263,202,1715,37.312
20181211,118,1330,202,1896,221.024
20170307,118,1338,202,1555,123.92
20171206,105,1007,202,320,313.488
20150512,105,1023,202,365,24.816
20150504,105,1493,202,365,49.632
20180709,105,1186,202,372,73.008
20160207,105,1462,202,373,435.504
20170406,105,1026,202,377,25.92
20170406,105,1026,202,383,7.408
20160511,105,1255,202,394,19.824
20160207,105,1462,202,465,11.168
20181007,105,1423,202,501,298.464
20150706,105,1098,202,578,12.462
20150401,105,1150,202,606,272.736
20180309,105,1118,202,622,42.616
20180906,105,1135,202,647,36.352
20150401,105,1150,202,670,11.784
20150401,105,1150,202,671,3.54
20180907,105,1176,202,724,8.84
20180907,105,1176,202,725,58.464
20160207,105,1462,202,825,68.6
20180511,105,1444,202,829,16.03
20170707,105,1347,202,913,23.688
20180605,105,1286,202,955,6.408
20171206,105,1402,202,961,23.12
20170309,105,1324,202,991,8.808
20180907,105,1331,202,1007,228.92
20170707,105,1347,202,1031,2.632
20170408,105,1373,202,1106,3.98
20181009,105,1396,202,1128,762.594
20170605,105,1445,202,1215,3.208
20180409,105,1465,202,1246,17.76
20180409,105,1465,202,1247,6.912
20150504,105,1493,202,1290,52.096
20180304,105,1215,202,1298,7.056
20150111,105,1431,202,1370,15.696
20180912,105,1519,202,1319,15.984
20181112,105,1531,202,548,10.368
20181109,105,1051,202,1031,10.528
20181109,105,1051,202,1404,20.544
20170305,105,1535,202,1412,2.182
20170305,105,1535,202,1413,27.384
20170305,105,1535,202,1414,26.406
20161207,105,1542,202,557,1.928
20161207,105,1542,202,1432,6.912
20150505,105,1551,202,398,45.248
20170912,105,1171,202,987,20.568
20170912,105,1171,202,1126,4.356
20180712,105,1574,202,1492,1889.99
20150612,105,1062,202,1333,14.016
20150612,105,1062,202,435,4.6
20150612,105,1062,202,506,35.168
20180912,105,1555,202,478,143.856
20171109,105,1302,202,1632,6
20171109,105,1302,202,1603,1.908
20180412,105,1535,202,1115,61.568
20150212,105,1223,202,1014,2.394
20150606,105,1368,202,1578,24.588
20150606,105,1368,202,960,13.984
20160503,105,1387,202,1323,7.104
20150103,105,1541,202,1566,17.472
20170209,105,1542,202,303,29.24
20170209,105,1542,202,506,35.168
20161010,105,1143,202,1563,8.016
20170512,105,1442,202,1455,11.952
20180209,105,1663,202,1008,16
20180209,105,1663,202,1704,5.588
20180209,105,1663,202,1573,235.92
20170509,105,1468,202,1719,9.248
20161012,105,1265,202,1690,53.088
20180309,105,1674,202,1742,8.904
20180211,105,1045,202,1700,54.336
20151207,105,1639,202,1074,35.856
20180302,105,1428,202,732,5.184
20180302,105,1428,202,1214,65.584
20180302,105,1428,202,1595,419.4
20171004,105,1219,202,344,13.568
20180806,105,1340,202,994,12.176
20160803,105,1292,202,1769,8.568
20150912,105,1572,202,1495,8.448
20150912,105,1572,202,1773,20.388
20161005,105,1455,202,1801,70.97
20161005,105,1455,202,1534,36.784
20160503,105,1169,202,1223,11.212
20160503,105,1169,202,1585,180.98
20160503,105,1169,202,315,60.416
20150909,105,1209,202,1813,10.896
20170512,105,1261,202,1590,3.536
20150602,105,1076,202,1851,8.952
20170603,105,1191,202,1572,2.334
20170603,105,1191,202,461,1.728
20160110,105,1552,202,1192,2.992
20160806,105,1724,202,748,143.128
20171005,105,1667,202,1879,7.072
20171111,105,1729,202,422,14.112
20151210,105,1620,202,1882,22.24
20150709,105,1621,202,1031,13.16
20150709,105,1621,202,1552,3.828
20150709,105,1621,202,1271,304.99
20151105,105,1714,202,1566,17.472
20151105,105,1714,202,811,104.58
20160512,105,1356,202,773,12.224
20171110,105,1118,202,1563,5.344
20171110,105,1118,202,934,27.72
20180405,116,1409,202,306,2.313
20171011,116,1399,202,310,14.72
20150406,116,1059,202,372,16.224
20180912,116,1029,202,389,37.208
20180912,116,1029,202,390,57.576
20170805,116,1041,202,417,1006.056
20170805,116,1041,202,418,10.688
20170805,116,1041,202,419,10.368
20181111,116,1286,202,419,10.368
20170805,116,1041,202,420,25.12
20180202,116,1049,202,437,78.304
20180202,116,1049,202,438,21.456
20171109,116,1418,202,480,37.52
20160201,116,1068,202,494,23.68
20170702,116,1375,202,610,30.352
20151209,116,1399,202,622,63.924
20160612,116,1330,202,629,37.376
20171011,116,1238,202,651,334.88
20171109,116,1418,202,664,22.428
20160310,116,1153,202,679,32.07
20171004,116,1170,202,710,8.904
20171011,116,1399,202,712,38.976
20171011,116,1238,202,722,9.216
20171101,116,1182,202,732,15.552
20171101,116,1182,202,733,63.312
20180409,116,1269,202,774,4.368
20180302,116,1223,202,820,5.229
20180302,116,1223,202,821,285.552
20180206,116,1226,202,825,27.44
20151103,116,1262,202,887,10.464
20171011,116,1238,202,943,69.888
20180106,116,1107,202,1016,17.48
20170605,116,1289,202,1034,7.216
20170605,116,1289,202,1035,49.568
20150509,116,1207,202,1071,264.32
20170804,116,1481,202,1164,8.872
20170812,116,1384,202,1176,12.957
20180307,116,1233,202,1227,32.896
20180307,116,1233,202,1228,30.96
20180409,116,1269,202,1233,25.56
20181211,116,1460,202,1238,10.848
20180409,116,1269,202,1257,8.256
20180409,116,1269,202,1258,11.52
20171011,116,1238,202,1275,89.568
20171011,116,1238,202,1276,22.248
20171011,116,1238,202,1277,4.624
20170804,116,1481,202,1291,121.104
20171212,116,1494,202,578,18.693
20181104,116,1434,202,514,16.768
20150112,116,1516,202,1089,36.288
20180106,116,1565,202,635,3.798
20180106,116,1565,202,1277,27.744
20181009,116,1104,202,1535,85.056
20150512,116,1606,202,1214,98.376
20150512,116,1606,202,701,29.94
20150512,116,1606,202,1566,17.472
20150310,116,1484,202,1571,55.984
20150310,116,1484,202,1024,14.48
20181205,116,1384,202,1592,10.272
20150205,116,1619,202,1126,26.136
20171112,116,1176,202,712,64.96
20171112,116,1176,202,1459,13.52
20171112,116,1176,202,1004,387.136
20150510,116,1626,202,307,91.92
20171211,116,1630,202,930,110.096
20171211,116,1630,202,916,16.752
20180211,116,1013,202,1646,384.592
20181205,116,1637,202,920,5.904
20150211,116,1607,202,679,19.242
20160612,116,1261,202,845,14.832
20150303,116,1663,202,1731,15.12
20150303,116,1663,202,1361,44.672
20180909,116,1095,202,560,25.92
20180412,116,1199,202,1716,74.352
20170509,116,1269,202,1717,8.952
20170509,116,1269,202,1676,8.856
20180203,116,1351,202,1602,18.528
20150909,116,1186,202,1357,30.816
20161112,116,1400,202,1645,10.332
20170812,116,1490,202,1749,10.584
20171011,116,1145,202,1424,31.104
20170309,116,1483,202,1228,30.96
20180909,116,1376,202,920,17.712
20180909,116,1376,202,948,4.86
20180909,116,1376,202,1835,6.258
20151010,116,1357,202,622,18.264
20180212,116,1438,202,893,19.728
20181207,116,1560,202,1132,3.816
20160511,116,1535,202,1215,7.218
20160511,116,1535,202,1680,27.2
20170305,116,1735,202,1532,195.64
20170305,116,1735,202,1889,6
20180411,116,1574,202,849,194.352
20171112,116,1148,202,307,73.536
20161201,116,1447,202,560,10.368
20161110,106,1009,202,323,22.368
20161211,106,1453,202,355,5.238
20171112,106,1021,202,358,85.224
20161106,106,1424,202,414,60.768
20180509,106,1413,202,485,147.184
20180704,106,1070,202,509,5.328
20150908,106,1085,202,548,15.552
20180212,106,1359,202,622,45.66
20180309,106,1119,202,624,24.448
20161106,106,1424,202,634,78.6
20161106,106,1424,202,657,563.808
20170707,106,1148,202,666,45.584
20150107,106,1222,202,677,5.184
20161112,106,1260,202,679,12.828
20170501,106,1161,202,697,5.248
20170403,106,1442,202,703,10.08
20180212,106,1335,202,719,47.96
20160908,106,1047,202,722,4.608
20151104,106,1142,202,759,10.368
20180904,106,1215,202,810,15.12
20180904,106,1215,202,811,17.43
20180904,106,1215,202,812,251.64
20180701,106,1321,202,982,2.808
20160511,106,1236,202,1004,387.136
20161203,106,1266,202,1024,8.688
20160412,106,1381,202,1052,8.226
20161106,106,1424,202,1079,3.768
20181208,106,1398,202,1098,20.736
20161211,106,1453,202,1160,4.662
20161106,106,1424,202,1178,1036.624
20151104,106,1142,202,1306,6.912
20161211,106,1453,202,1314,11.76
20170807,106,1415,202,1319,15.984
20160105,106,1071,202,1348,41.376
20160105,106,1071,202,806,172.704
20160207,106,1372,202,372,11.952
20160207,106,1372,202,377,15.552
20180310,106,1527,202,1399,15.552
20180310,106,1527,202,1400,17.92
20150403,106,1108,202,560,15.552
20181006,106,1312,202,1427,1347.52
20171111,106,1554,202,845,9.888
20171111,106,1554,202,1454,671.544
20180302,106,1354,202,1462,3.882
20180302,106,1354,202,1463,115.296
20170611,106,1491,202,1490,36.112
20170611,106,1491,202,662,88.768
20161010,106,1254,202,1203,1801.632
20150507,106,1597,202,1544,9.81
20151212,106,1601,202,708,23.472
20180104,106,1347,202,904,6.264
20180104,106,1347,202,1014,20.808
20181004,106,1617,202,891,4.419
20160906,106,1054,202,1379,64.2
20160906,106,1054,202,929,38.52
20160711,106,1629,202,1263,16.146
20160711,106,1629,202,935,1345.485
20160609,106,1525,202,1645,3.444
20181011,106,1394,202,1541,11.52
20180306,106,1553,202,788,4.554
20180306,106,1553,202,477,5.2
20180306,106,1553,202,1660,15.552
20180306,106,1553,202,1016,24.472
20150606,106,1498,202,1142,1.365
20150606,106,1498,202,1674,62.016
20181111,106,1360,202,1471,1158.12
20170110,106,1675,202,556,5.388
20170110,106,1675,202,1262,30.976
20180409,106,1681,202,1737,10.368
20160910,106,1682,202,982,1.872
20160910,106,1682,202,1692,11.214
20160910,106,1682,202,1740,37.376
20181112,106,1002,202,1700,13.584
20181211,106,1694,202,1231,26.72
20180105,106,1300,202,1798,3.328
20151208,106,1704,202,1696,31.104
20151208,106,1704,202,719,47.96
20151208,106,1704,202,1414,211.248
20151208,106,1704,202,1286,5.552
20151208,106,1704,202,920,2.952
20180809,106,1643,202,424,61.68
20180506,106,1176,202,1424,20.736
20170505,106,1623,202,1834,93.248
20180311,106,1043,202,1255,4.086
20180311,106,1043,202,1571,55.984
20180311,106,1043,202,571,10.688
20150202,106,1722,202,1181,18.336
20180105,106,1285,202,1288,4.608
20180704,106,1579,202,425,16.256
20150108,117,1295,202,303,17.544
20180611,117,1290,202,312,499.584
20180710,117,1448,202,373,580.672
20160309,117,1031,202,393,200.984
20150108,117,1295,202,437,78.304
20180710,117,1448,202,438,18.936
20170908,117,1051,202,457,569.536
20180307,117,1239,202,472,9.552
20160604,117,1459,202,478,47.952
20151209,117,1103,202,593,10.368
20180611,117,1290,202,593,31.104
20151209,117,1103,202,594,166.84
20150303,117,1126,202,632,19.456
20180411,117,1137,202,651,167.44
20150411,117,1019,202,822,58.24
20180910,117,1225,202,823,10.816
20180201,117,1229,202,828,15.66
20180201,117,1229,202,829,28.854
20180611,117,1290,202,882,13.272
20150411,117,1019,202,916,8.376
20150108,117,1295,202,924,62.92
20181210,117,1334,202,1009,7.968
20160507,117,1295,202,1092,7.23
20170609,117,1372,202,1104,95.952
20170609,117,1372,202,1105,3.204
20180611,117,1290,202,1130,259.136
20180710,117,1448,202,1223,50.454
20170908,117,1051,202,1248,30.816
20151211,117,1397,202,1340,7.872
20150111,117,1104,202,438,7.52
20150111,117,1104,202,1357,10.272
20150111,117,1104,202,1135,47.808
20180312,117,1223,202,604,45.216
20180312,117,1223,202,1337,28.782
20180312,117,1223,202,1302,24.448
20180206,117,1560,202,1324,25.344
20150310,117,1567,202,1115,61.568
20150310,117,1567,202,1257,6.192
20181003,117,1575,202,1493,48.784
20181003,117,1575,202,1412,13.092
20170809,117,1583,202,1505,64.704
20170810,117,1089,202,463,387.72
20150311,117,1409,202,712,25.984
20150311,117,1409,202,1255,14.301
20160210,117,1506,202,1676,7.38
20180605,117,1247,202,578,68.541
20180605,117,1247,202,1476,122.12
20180212,117,1661,202,797,32.776
20160709,117,1662,202,326,140.736
20170209,117,1308,202,1412,22.911
20170209,117,1308,202,1720,309.456
20170209,117,1308,202,632,19.456
20170209,117,1308,202,1645,17.22
20150910,117,1098,202,662,88.768
20171010,117,1401,202,592,20.608
20171010,117,1401,202,1142,4.095
20160903,117,1684,202,737,4.608
